is_test	row.names	y	x.1	x.2	x.3	x.4	x.5	x.6	x.7	x.8	x.9	x.10	x.11	x.12	x.13	x.14	x.15	x.16	x.17	x.18	x.19	x.20	x.21
0	246	2	-0.7545	1.993	1.1702	2.5685	3.3355	5.4054	5.8466	4.265	2.8614	4.6111	-0.3606	1.5002	-0.8524	-0.5127	0.3798	0.3753	0.0628	0.2264	-1.7584	0.5133	1.254
0	247	2	1.2958	3.0634	2.2393	2.4766	2.1584	2.5088	2.4823	3.5807	4.023	3.2461	2.5467	3.0128	2.1908	0.8592	0.5296	0.9051	0.1922	0.0236	0.5856	-0.9438	-0.7986
0	248	1	0.7753	-0.855	1.0846	-2.5925	1.5307	2.1303	4.3349	0.1758	1.3218	1.6917	1.3957	2.2607	4.153	5.004	3.2243	4.1871	3.7117	2.1116	-0.4946	0.4778	0.6613
0	249	1	0.6231	0.024	0.7073	-0.6144	-0.0062	-0.7004	-0.9597	0.8329	0.7401	1.482	2.7059	4.1331	4.4103	4.7612	5.6719	3.0707	3.2199	2.6148	0.5463	0.9496	0.3116
0	250	3	0.1422	-0.6338	0.364	0.4941	0.5232	-1.8468	1.6137	0.3845	-1.3514	0.7605	2.5518	4.23	3.3811	4.422	9.1382	4.9291	4.1312	-0.6283	1.9741	2.4756	-0.075
0	251	2	1.2498	-1.814	1.9503	2.9375	1.2032	1.5465	3.1344	3.0229	3.3169	4.7603	4.6123	3.4125	1.9884	2.8548	0.4091	0.0909	0.2791	0.3265	1.0354	0.6428	-0.5415
0	252	1	-0.8018	-0.6309	-1.3406	1.7443	-0.5799	0.3395	0.6578	2.282	1.9084	4.3719	3.5749	4.2721	5.5097	3.9051	4.2025	4.0679	2.6255	0.8805	0.6636	-1.2737	0.6509
0	253	2	0.1772	1.5326	2.2439	2.4905	2.2273	3.2887	6.1863	3.9238	3.6821	5.3791	3.6998	-0.2947	1.3199	0.5895	1.8564	0.9405	-0.3609	1.1293	-1.3072	-0.5126	1.4335
0	254	3	0.6838	-0.415	0.2968	1.1551	0.2483	0.4277	1.8963	1.9601	3.3948	-0.5012	2.0768	2.4004	3.4375	2.9839	3.3598	3.9596	3.843	0.9216	1.5914	2.2255	-0.1346
0	255	3	1.1089	0.3818	1.9018	1.1986	1.7982	0.8978	1.2894	0.5794	1.0009	1.2853	2.6872	2.4821	1.674	3.2949	3.9951	5.0551	2.0503	2.9882	0.442	0.9129	-1.1123
0	256	1	2.0276	0.0881	0.1	-1.4243	-0.6247	1.2274	2.1139	2.6828	3.3257	5.2425	4.0694	5.8184	5.3256	2.6949	3.7916	1.1408	0.3924	1.2441	1.8212	0.4212	0.6074
0	257	2	0.8115	1.9769	1.5761	2.8945	4.9833	4.151	4.9962	5.2579	1.1756	3.8572	2.5946	-0.9022	-1.2008	0.9296	-0.2265	-0.742	-0.2685	1.3432	1.06	-0.4292	1.8035
0	258	2	-0.4685	0.712	0.687	1.5411	4.0003	5.1396	3.9382	5.3324	1.7918	3.125	2.7943	2.3739	1.1972	-0.7478	-0.6124	-0.9637	0.4674	0.8023	0.2303	0.1472	0.1309
0	259	3	1.0625	2.8006	1.74	2.3429	2.5529	3.9356	4.7875	4.599	2.9401	2.5496	1.9939	3.2891	0.9573	2.6256	2.0436	2.088	1.1029	1.5447	-1.9079	0.7617	-0.0832
0	260	2	0.9807	0.6988	-0.0569	1.1766	1.591	3.816	2.3323	2.1963	4.4383	3.5003	5.0767	4.9184	1.9993	0.2679	5.713	0.7432	-0.0123	0.3751	-0.5082	0.5263	1.1584
0	261	2	0.5267	1.5742	0.17	2.4284	0.0168	3.3591	3.867	4.1284	3.9476	2.8236	5.5402	4.0564	1.9938	0.9319	-0.2344	1.4536	0.4156	0.0389	-0.0158	-2.3864	-0.775
0	262	3	1.4228	0.8769	-0.311	-2.2186	1.0412	-0.5652	0.2999	-1.6283	-0.1643	1.7846	1.8511	3.0037	4.7854	5.952	6.7077	4.7948	4.1361	2.3781	1.4313	1.3327	0.5412
0	263	3	-0.8334	-1.5159	0.992	0.2377	-0.3477	1.0263	-0.3312	0.1111	-0.6926	1.2293	2.8375	3.6332	3.9569	4.2641	5.0099	3.5236	4.1759	4.1627	-0.4728	1.6417	1.0365
0	264	3	0.1996	-0.1535	1.3671	0.7158	1.9612	4.0608	4.1592	3.2116	1.5887	3.4567	3.175	2.438	0.5258	1.8437	1.6921	0.1126	1.5053	0.9452	1.2889	-0.4175	-1.6422
0	265	3	0.1104	0.7985	0.636	0.7207	0.6547	1.3983	0.6647	0.498	1.8876	1.365	2.1974	2.2005	2.1049	4.3165	5.4286	3.4053	3.6767	3.1614	1.3673	0.6837	-0.8065
0	266	3	-0.9631	0.7323	1.733	3.3995	4.5995	4.5034	5.3276	4.6735	3.8453	2.8149	2.7085	1.5038	1.21	0.1453	0.6896	0.4335	0.0307	1.1552	2.1257	-0.1526	-1.1265
0	267	1	1.095	-0.9134	-1.4862	0.5396	0.2003	2.2399	1.6446	2.7327	4.4094	3.7074	5.368	4.195	4.9096	2.6073	3.7683	0.8597	0.6263	1.5891	-0.1031	-0.4702	-0.0038
0	268	2	1.4145	1.5471	0.8592	-0.5696	1.8563	1.1278	3.0453	4.4659	5.2022	2.8206	3.7204	2.1753	2.8944	2.893	1.5617	0.2589	-0.5919	1.01	-0.4937	-0.2225	-0.0621
0	269	3	0.0785	0.6269	-0.5738	1.2681	0.449	1.5048	1.8207	1.9013	1.0341	0.37	3.44	2.8955	3.3494	2.7046	4.0351	3.4227	2.4681	2.9149	0.5617	-0.3701	0.6786
0	270	3	-0.1679	0.6504	1.4743	2.7656	3.8566	2.9215	3.9529	1.5484	1.6669	1.8572	0.6399	3.2756	3.0711	2.2085	3.338	3.3151	1.9642	3.9029	0.0712	-0.9809	0.3862
0	271	2	-0.7277	-0.1667	0.956	-0.399	-0.2442	0.3227	2.7001	3.8961	3.4086	5.9484	4.5133	3.2696	3.7095	4.6526	1.4189	1.4709	-1.2548	0.255	-0.0352	-1.9854	-1.3573
0	272	3	-0.0825	-0.2724	0.3924	5.4606	4.931	4.3825	5.1717	7.0376	3.7557	2.8632	1.4995	0.4481	0.2317	0.9601	2.2025	-1.0058	-0.0742	0.5438	0.3823	0.4306	0.1756
0	273	3	-0.2248	-0.9754	-1.5497	0.4686	-0.2385	0.9917	-1.3174	-0.9362	-0.2379	1.4038	-0.1121	3.1038	2.9556	3.2085	5.285	4.6019	3.3658	3.9523	0.8366	3.002	0.8562
0	274	2	-0.2419	1.1717	1.8039	1.3408	2.4533	3.1758	3.962	3.5804	4.7772	3.246	3.6372	0.0827	2.3393	1.9687	1.6883	0.4488	-0.0892	0.8094	0.3261	-0.4558	-1.3409
0	275	1	0.9172	-0.6916	-0.4299	1.0006	0.0283	0.3798	-0.2582	1.6264	2.1284	2.0823	2.8478	3.5331	5.2541	4.9925	3.2503	3.4248	2.9418	0.9391	2.2909	1.2085	0.4246
0	276	2	-0.9293	-0.0232	1.1743	2.8953	3.7198	2.8246	2.7856	5.9807	4.8323	5.6836	3.4997	2.6615	0.5387	0.9816	0.8146	0.316	-1.2527	1.7323	-1.1469	0.2953	-0.422
0	277	1	0.4119	-2.8895	0.0444	-2.1801	0.4575	-0.8138	1.213	2.2208	0.5733	2.6901	3.3707	4.4796	6.0199	5.391	6.7351	3.3563	3.8055	3.4129	1.6937	-0.0582	-0.2528
0	278	3	1.7773	-2.4352	-0.8839	1.5845	-0.4575	0.2732	-1.3045	1.5842	-0.7384	1.2243	3.3747	1.6413	4.2185	4.0036	6.4585	4.6047	4.3479	4.3592	2.0214	0.7309	-1.085
0	279	2	0.4895	1.0434	2.6724	1.9101	4.5111	3.3768	6.128	4.3998	3.3274	5.4392	1.6504	-0.3343	1.0825	-0.3953	-0.7297	1.1942	0.3088	-1.4532	0.0847	-1.2616	-2.3199
0	280	3	-0.3341	1.8648	0.4758	0.8975	4.0908	2.7309	3.3441	3.6785	2.0035	2.7424	1.3156	1.3633	1.8094	0.1918	3.4045	1.7424	1.3769	1.1196	0.8958	0.4879	1.3034
0	281	2	0.366	-0.1998	0.9322	1.2128	2.5291	3.779	5.1564	5.309	4.3451	5.7048	3.2475	1.9855	1.0564	2.2294	-1.5871	0.2879	-0.839	0.4062	-0.0302	-1.4463	0.3729
0	282	2	0.0824	1.8563	-0.1423	-1.3475	0.1244	1.4734	1.7794	2.4253	3.9811	3.4749	6.0171	4.4939	3.7448	3.6453	0.6969	0.792	1.6281	0.9927	-1.1526	-0.7211	0.8517
0	283	2	-1.1021	0.8076	1.5649	2.2093	2.8995	2.3528	4.315	5.0272	3.6718	3.5909	2.6906	0.8529	1.8505	1.7417	1.2841	-1.7387	-0.1179	0.7222	1.3634	0.8726	-1.135
0	284	2	0.1014	2.765	2.039	2.3639	2.9188	1.8462	3.8988	5.0408	3.8297	2.937	1.8277	3.1083	2.2281	2.6725	1.6055	-1.3256	0.1803	-1.6509	1.1387	-0.9293	0.022
0	285	3	-1.1541	1.9772	0.2579	1.29	4.1947	3.2535	3.2856	4.2944	2.9985	5.0937	2.2371	0.7025	-0.5086	0.6127	2.4298	2.1991	0.4195	1.1567	-0.2395	0.5233	0.3636
0	286	1	-0.7924	1.0994	0.1632	0.4535	1.4192	-1.3448	0.3061	0.3903	1.3383	0.895	0.3869	3.4256	3.7074	5.8789	5.0254	3.3273	1.5382	2.4559	1.2118	-0.3617	-2.6267
0	287	2	2.1071	0.037	-0.1495	-0.1534	0.4127	2.2171	3.4451	3.79	4.0799	6.7011	4.5851	2.8642	4.0974	1.9872	2.1152	1.37	0.3177	-0.8251	1.8917	-0.3235	-0.8008
0	288	2	-0.6511	0.016	1.367	2.3973	1.8627	4.9661	2.5269	4.9684	4.2552	3.6918	2.671	2.4907	2.091	2.578	0.7462	0.5844	-0.8541	-0.8524	-0.8099	-0.6292	1.6146
0	289	2	0.497	1.0301	1.5965	1.5692	2.2719	4.9632	6.2584	2.6437	4.8108	3.9302	1.4575	3.769	1.2402	0.8223	0.0577	-1.1118	-1.9874	1.5098	0.6151	0.3704	1.7904
0	290	1	0.3301	-0.4249	1.5312	-1.3352	0.237	1.8505	-1.3708	-0.4076	0.0959	2.3231	2.0665	2.1625	3.9745	4.0965	3.8367	3.8743	4.2936	2.8292	1.7553	1.2798	-0.3701
0	291	2	1.554	-0.781	1.0415	0.7772	0.7056	2.9673	2.5503	3.6078	4.2437	4.1961	3.5957	2.6881	2.2674	-1.4472	1.1247	-1.5998	0.9267	-0.3895	-0.6435	-0.6791	0.9044
0	292	2	-2.3529	0.2383	1.5927	0.7177	3.2749	3.5406	5.7407	1.8411	3.7585	5.1238	4.69	3.791	2.0876	0.2611	1.1336	-1.1685	-0.8238	-1.1318	0.4253	0.864	0.2807
0	293	1	1.1879	-2.2673	1.1244	0.5863	-0.1648	0.1395	-0.3511	1.6464	0.588	2.1599	1.1565	4.6639	3.6276	3.8522	6.3814	4.5788	4.0165	0.9743	1.2265	2.4884	-0.2619
0	294	1	0.7057	-0.4493	0.5974	-0.3007	-0.0233	3.1185	2.1752	3.1398	3.375	4.1938	6.4323	3.6244	4.1201	2.7068	2.0977	-0.2144	2.727	1.3668	0.8179	-0.1745	0.3318
0	295	2	-0.453	-0.5657	1.3889	1.491	2.6775	2.4897	1.2816	3.86	5.0484	4.8606	7.0009	5.1453	2.1036	2.084	1.6879	2.7849	0.3157	0.9439	0.7926	0.886	0.6653
0	296	2	1.3989	0.8529	0.6703	-0.8548	1.3895	0.6977	1.374	3.5914	3.5796	3.6987	5.4106	4.5715	3.6571	3.0576	1.8226	2.0845	-1.5978	1.5078	0.6975	-1.1408	-0.0718
0	297	2	-1.2946	-0.801	-0.1358	0.8314	1.2438	0.6962	4.4738	4.0516	3.8921	5.5661	3.8499	4.4018	2.4109	3.0037	3.637	0.6103	2.5154	-0.2265	-0.1406	-0.7362	-1.1206
0	298	3	0.0289	0.7332	2.1283	2.385	2.5421	2.9879	3.2257	0.7947	3.4336	2.0478	3.1856	1.47	0.7346	2.4204	2.1612	3.6828	3.2503	0.8433	0.6614	-0.4838	0.8712
0	299	3	0.9337	-1.9955	-0.8217	2.2748	-0.1634	1.1141	0.6481	0.5125	0.6194	0.9406	2.3561	2.7666	2.8122	3.155	5.4546	4.1912	2.2483	3.1658	1.3756	0.9956	1.105
0	300	3	0.1432	0.7496	0.8764	0.8479	3.9517	0.6818	2.9773	0.7779	1.2657	2.4141	-0.4582	2.8764	3.5677	2.3591	3.4222	2.7325	1.4158	1.0129	2.7451	1.2936	-0.2678
1	1	2	-1.984	1.6323	2.4137	1.5162	1.2538	3.3201	6.0203	6.6235	4.5503	5.0508	3.6233	4.0445	1.9717	0.785	0.7332	-0.7557	-0.0267	-0.7347	-0.4587	1.5357	0.7401
1	2	1	0.1295	-0.8873	-0.4875	-0.5377	-2.8486	-0.5479	1.2326	2.7073	2.4614	4.7749	4.4656	5.8623	5.6441	3.628	1.688	2.2518	1.0079	1.2774	-0.1986	0.7523	-0.1209
1	3	3	-0.6035	0.8034	0.437	2.4678	3.899	2.8011	3.7237	4.2828	2.0084	3.0179	3.5172	1.4216	2.2274	-0.4397	1.3049	0.7185	-1.2525	-0.482	0.4538	0.4743	1.6818
1	4	2	-0.9531	0.7091	0.8587	3.6134	4.1884	4.2409	5.6582	4.4257	4.93	3.2268	1.9323	2.4819	1.156	0.5183	1.189	0.0631	-0.3532	0.9765	1.5852	1.5693	0.2251
1	5	1	-1.0504	-0.5457	-1.2955	0.9163	0.0025	0.6987	2.4915	0.2706	3.042	5.3728	4.9919	3.6573	3.2871	3.0185	3.5074	2.9259	0.5449	1.7896	-0.0466	-0.2863	-0.6802
1	6	3	-1.8149	0.3079	1.9798	-0.7318	0.7207	0.9082	1.6586	-0.2207	1.2743	1.3239	1.4597	3.4122	3.103	4.7177	5.094	4.6069	3.0259	2.7007	2.5877	2.0508	-0.2163
1	7	3	0.141	0.3021	0.5343	-0.3067	0.7608	1.065	2.7807	-0.5178	1.644	3.224	0.74	1.3415	2.3662	2.6722	3.0428	3.416	1.637	1.9489	-0.5873	-0.0184	-0.9439
1	8	1	1.4184	-1.7756	1.3854	1.3291	1.1679	-0.1488	1.0651	1.9511	5.5181	5.1415	7.2169	2.4965	3.9391	4.6705	2.0459	1.0363	0.3796	0.037	-0.6848	0.3812	-0.3253
1	9	2	-0.2168	0.1176	1.3227	0.528	0.5542	1.9919	1.9115	1.5888	5.2985	5.8881	5.491	5.3011	4.2871	4.705	2.3818	1.6229	-0.7992	0.2824	-0.3566	0.5889	0.5489
1	10	2	-1.5938	-0.2527	0.5596	4.7907	3.4972	3.3542	6.4695	4.3401	3.9606	1.5102	2.29	0.0246	0.2325	1.1449	-1.9667	0.4711	0.6351	0.8905	-0.8368	1.6013	-1.0757
1	11	1	2.5781	-0.6872	1.9336	0.1616	-0.5689	0.879	0.2856	0.994	0.369	2.4701	1.6751	5.6643	3.8306	5.4085	6.1983	4.3215	4.4862	0.5467	1.3787	0.4827	0.0871
1	12	3	-1.3203	0.4767	3.3737	1.8937	3.2204	6.5634	5.4939	4.4991	3.6826	2.0335	3.4676	2.7159	0.9027	0.5494	-0.6578	-1.3208	0.5011	-0.1079	-0.9675	-0.1871	-0.6316
1	13	3	1.0841	-1.2381	1.0666	2.0481	0.6489	1.2899	1.412	0.2002	1.2305	0.6955	2.3598	4.1464	2.2838	4.8953	3.871	4.1164	4.8453	3.0918	1.7548	0.3123	0.5099
1	14	1	-0.1246	-0.3845	0.7963	-0.1663	0.0118	1.857	-0.4739	1.3492	1.0612	2.0288	2.6348	3.9582	3.0757	4.7714	4.6307	2.6837	1.5171	1.4421	2.9518	0.964	1.6824
1	15	3	0.4716	2.2049	1.7578	2.5349	2.2153	2.7231	3.4822	4.983	1.9642	1.6805	1.8898	-1.1631	3.3453	0.5038	0.4517	1.513	0.6188	-0.9764	-0.8952	0.6944	1.0313
1	16	2	1.7323	-0.7529	1.8285	3.1671	2.2748	3.1947	5.1122	4.2992	5.2286	4.5881	4.2335	2.4289	0.4068	-0.6631	-1.062	1.3206	-0.1181	0.2172	0.0942	1.3987	-2.332
1	17	1	-1.4348	-0.284	-0.4906	-0.4614	0.8882	2.113	1.3705	4.2592	2.9402	3.8095	6.9534	3.0721	4.8009	2.1001	3.2184	1.2318	-0.4084	-0.133	-1.1944	-0.7415	0.7558
1	18	3	0.4347	-1.454	0.425	0.0372	0.479	0.5739	0.8488	1.1952	0.5873	0.8918	3.0351	2.9291	4.2598	5.271	6.6045	5.1282	5.745	1.7305	1.1298	1.5916	0.6032
1	19	1	0.3526	-0.2562	0.5073	1.4635	-0.551	2.8407	0.987	2.0269	1.0063	2.8801	4.2313	4.6185	5.6249	3.7389	2.6282	2.49	2.032	0.3568	0.883	0.234	-0.5166
1	20	1	0.9458	-0.1419	1.4134	-0.6213	0.6509	2.4223	1.8178	2.4741	2.323	5.252	3.3511	3.508	5.7396	4.6719	2.3399	2.852	-1.0486	0.1241	0.7149	1.368	-0.6922
1	21	1	2.3801	-2.5948	1.6137	0.2928	0.3059	0.4409	4.2764	3.1716	1.9541	2.7303	5.2844	4.4762	3.215	6.7635	2.1965	2.2263	0.7658	1.6748	2.3144	0.361	0.1695
1	22	1	0.1795	0.6063	0.9649	1.4859	0.8263	-0.5783	1.6689	1.4802	0.4292	2.3952	3.4374	3.7415	3.6337	6.4965	3.9598	1.942	1.3487	-0.2764	1.1178	1.6961	0.8183
1	23	2	0.3073	-1.4659	2.4431	0.3678	-1.0377	0.1281	3.293	4.5014	4.2606	5.6245	4.856	5.0737	4.3166	3.0525	1.3528	1.0262	-0.036	-0.6986	0.006	-1.4653	0.0064
1	24	2	-0.3888	0.2175	0.884	0.7249	-0.7991	2.0932	3.9451	3.3072	4.775	6.9822	6.2781	3.5544	2.4021	1.0231	2.925	0.9135	0.1731	-0.0067	-0.1959	-0.3012	0.1656
1	25	2	-0.6662	1.3528	1.196	1.9219	2.7671	3.2025	3.1964	2.9273	2.8354	4.7455	2.3129	2.3483	2.1662	1.9832	-0.3957	2.4635	0.7775	1.37	0.3588	1.0598	-0.6268
1	26	1	-0.5854	-1.608	-0.076	-1.2879	0.4674	-0.5512	0.5836	1.3585	2.1806	2.6382	2.5362	5.1798	3.7998	4.7476	3.5224	3.4685	1.1953	2.5093	2.7822	-0.3759	1.5584
1	27	2	-0.2135	-1.0439	0.1721	3.2677	3.4321	3.0402	5.0939	3.6212	4.1349	2.8484	1.1669	1.1657	0.6232	0.4606	0.7281	0.4771	0.5083	-1.572	-0.1506	1.5574	0.3681
1	28	3	-0.1487	0.556	2.0016	-0.7422	1.4349	0.8251	1.6878	3.3357	0.9365	0.5594	1.2876	3.7119	1.8651	4.225	3.5277	2.5327	3.3944	2.3153	1.683	-0.0667	-2.5721
1	29	2	-0.463	-0.7573	2.7834	3.1721	4.2993	4.2248	4.3154	5.0074	4.5313	3.1319	2.7447	1.489	-1.6198	1.3517	0.7557	0.0685	0.5763	1.6715	-0.4792	0.054	-0.1239
1	30	3	-1.0306	1.3799	1.0116	1.86	2.1673	2.256	1.721	2.2504	1.7618	-0.3067	2.657	2.7539	4.6086	2.1172	1.9847	2.9056	3.0836	0.9896	2.0556	0.7873	1.4094
1	31	3	-1.7888	0.0932	0.2653	1.9327	2.5858	3.8996	3.7775	3.3131	2.5274	1.2055	2.8545	1.8638	0.4337	1.843	-0.2895	1.8702	2.9296	0.9155	-0.3526	-0.5811	-1.6632
1	32	2	-0.6554	1.2247	-0.4147	-0.6521	-0.4391	1.1738	2.7165	2.449	3.2545	4.7057	6.2991	4.8699	4.9279	4.1474	1.5082	1.4286	-0.005	2.0434	-0.7321	0.6736	0.6688
1	33	3	-0.8253	2.196	1.2089	0.8746	0.7015	2.6322	2.224	1.0056	0.7864	1.8085	3.4651	0.642	3.2422	3.1318	4.3053	3.757	3.6089	2.0515	-0.8992	1.5468	-0.4292
1	34	1	-0.347	0.6371	-1.1277	0.8692	-0.4237	-0.9176	1.8035	1.0887	1.8312	3.1777	2.4571	2.4996	5.1061	4.9197	4.1718	4.2041	1.202	1.7641	1.0283	1.5411	-0.6526
1	35	2	-0.3943	-0.4736	0.5668	-0.7107	-0.4924	1.8204	2.5938	4.4174	4.0137	6.1125	5.7166	4.2887	3.5477	3.8224	0.6368	0.1263	-0.1976	1.08	1.5158	0.5437	-0.0184
1	36	2	-0.5684	-0.4933	0.2512	3.1815	2.741	3.0797	6.5844	4.191	5.7864	4.1138	2.0997	1.5076	1.9357	0.4052	1.0485	0.3605	0.435	-0.839	0.7536	1.9656	-0.371
1	37	2	-1.9339	0.2509	-0.4858	4.2866	2.3116	3.2814	4.1337	2.839	4.5945	2.408	2.9373	2.6428	3.3169	0.9465	0.4677	1.4979	-1.0073	0.7895	-0.0306	-1.3717	-0.2076
1	38	3	-1.2624	0.5465	3.777	2.6143	0.8151	1.9778	2.3359	0.5748	2.2884	1.6148	2.2767	2.7466	2.1526	4.1619	3.0939	4.8074	1.8798	1.3881	0.7586	2.194	0.1116
1	39	1	0.7082	-1.4962	1.3204	0.9494	2.8659	0.5074	1.9069	1.7197	2.6083	3.9381	5.7316	3.9832	1.6811	4.2518	3.1052	2.0151	0.7064	1.9085	0.5186	0.4784	0.4459
1	40	1	-0.5659	1.599	-1.7244	-0.1865	-1.4749	1.341	0.547	1.8276	-0.0144	0.9963	3.5886	4.2826	5.1499	5.6122	4.0534	3.5995	3.3071	2.803	1.1938	2.0158	-0.5669
1	41	2	0.0111	-0.102	1.4403	0.2146	1.8739	2.8853	2.3094	2.1128	4.9857	4.1569	5.2927	2.2261	3.3612	0.8263	-0.4995	-1.8193	0.8562	0.1942	1.0933	0.1564	0.5583
1	42	2	0.209	0.1487	1.2219	2.2911	1.4716	3.0551	5.0221	6.2221	4.6182	3.6745	4.1962	2.1935	1.1895	2.2602	1.2973	1.8366	-1.0694	-0.9077	-0.2855	-0.5199	-0.4147
1	43	2	-0.1925	2.0616	1.8273	1.5297	2.7814	5.8235	4.8837	4.9566	3.746	3.2659	1.1962	0.4121	0.5321	-0.521	1.4331	-0.7914	0.3799	0.8323	-0.435	0.2509	-0.7935
1	44	3	0.8743	1.3241	-0.2962	1.7441	1.4788	4.2839	2.0803	1.9012	1.6866	0.8085	2.4177	2.8666	2.2445	1.6359	2.9646	3.3674	1.5209	1.1122	0.2869	-0.8489	-1.1694
1	45	3	0.9871	0.5982	2.3649	2.7199	3.5626	4.3611	5.0364	4.512	3.4442	3.2874	1.9174	-0.5858	-0.6987	0.0477	0.1673	0.0196	0.7521	1.2867	2.1877	1.8016	-0.3034
1	46	3	0.2845	-0.1051	1.1266	1.994	2.8128	2.4121	3.2606	-0.7976	1.2974	1.3714	2.9657	4.2921	2.6833	3.5998	4.1888	3.1514	1.5309	4.15	1.1063	-0.2285	-1.7165
1	47	1	0.3177	2.9166	-0.5437	1.0468	-0.2925	0.5052	2.892	1.1083	3.8124	3.4858	6.3974	4.2061	4.5823	3.1657	2.0085	-0.7564	0.1384	0.7321	-0.434	-0.0035	0.4717
1	48	2	-1.1386	0.328	1.2139	1.1508	0.5069	2.0012	2.9552	3.1789	4.5105	6.1418	5.2332	3.8931	3.3981	1.3276	0.7997	0.1721	1.1973	-1.0058	-1.7375	-0.9686	-0.3588
1	49	3	-0.7467	-0.1037	1.7936	-1.3831	1.6804	1.3065	1.7888	0.8176	1.5316	1.9869	2.8173	3.4473	3.6744	4.2502	4.67	4.9324	3.8166	2.1606	0.6891	0.691	2.816
1	50	1	-1.4923	-0.3802	-0.3926	-1.4207	-0.1463	1.9497	2.0886	1.095	0.9872	3.159	2.6504	5.4336	4.2068	4.9621	4.4463	2.9309	1.6508	0.1931	0.5597	0.075	-0.9333
1	51	2	-1.3081	0.8084	-0.218	0.8439	1.8569	2.4369	3.5153	4.1088	5.2267	3.0366	4.6264	3.3251	3.9638	0.6307	0.2509	0.4898	-1.1214	0.8187	0.8913	0.5014	-0.1293
1	52	2	2.0317	1.7651	-0.1523	1.8526	1.1785	-0.7826	2.7803	3.282	2.929	3.7076	3.9518	4.3942	3.1159	2.8633	1.0513	-1.4975	1.1555	-0.2474	-0.1543	-1.2891	-0.2561
1	53	1	1.5513	0.6772	1.7081	1.1414	-1.9158	-0.45	-0.7184	0.2933	1.599	2.7945	2.875	3.7149	3.4485	3.3208	4.7879	3.933	1.7907	1.0392	1.673	1.1879	1.6825
1	54	2	0.1407	-0.043	-0.4367	0.9488	1.2101	0.6841	3.8772	5.6135	4.6503	4.251	6.2073	2.6929	3.5574	4.0202	2.4819	-0.0214	-0.2679	1.1272	-1.049	-0.291	-0.2507
1	55	1	-0.6405	0.0745	-1.5147	0.2236	0.2894	0.6931	1.6856	-0.0395	3.2316	3.1944	6.3006	5.49	4.398	3.3574	3.7069	2.4187	-0.3454	-0.0671	-0.7122	1.326	-0.0437
1	56	1	-0.0155	0.3454	-1.3359	-0.4387	0.1055	0.9501	-0.5654	1.0648	2.4154	2.8962	3.3246	3.9001	4.0449	4.1856	5.0431	2.2205	1.3213	1.0805	0.7426	-1.4409	0.1266
1	57	3	0.6864	0.1413	0.9155	-0.9828	0.5639	2.4308	2.43	0.3453	1.8548	2.5562	1.6405	2.8601	3.8437	5.3285	4.1195	2.9665	3.4458	1.5615	2.017	1.6273	0.9379
1	58	3	0.0493	0.3486	2.9842	2.9616	3.1427	5.0215	7.3187	5.2871	4.0315	2.2435	1.519	1.5168	-0.5243	1.1404	0.4586	-0.1527	1.3807	0.282	0.4876	2.0552	-0.108
1	59	3	-0.6047	1.037	0.7053	1.5471	1.2399	2.7586	4.2013	3.2326	0.9044	-0.0854	1.0558	-0.3861	0.0895	1.9996	3.1135	1.6638	2.4189	1.4715	0.8863	-0.5721	-0.61
1	60	1	0.266	0.148	0.2094	0.516	-1.7263	-0.4452	-0.6993	0.123	0.9495	1.8405	2.2751	4.0478	2.243	2.2442	3.3974	5.8438	3.5411	1.0753	1.1915	0.2819	-1.4036
1	61	2	0.2434	0.3462	0.4775	2.1134	1.9069	2.6921	1.9314	4.1372	4.8008	2.4243	5.0849	4.7139	1.9346	0.9224	1.8082	0.1975	-0.2002	-1.1756	0.5697	0.3002	-2.3609
1	62	1	0.9388	0.893	-0.8339	0.9644	0.3876	0.842	0.315	1.8494	1.2	3.4221	2.7428	3.6367	4.72	3.9373	4.266	2.0943	3.5545	-0.0906	2.225	0.8726	0.2917
1	63	2	1.2315	0.1315	2.161	2.4924	2.9131	3.7505	5.8402	3.9241	4.6541	2.1903	2.7911	0.2483	-0.5039	0.3872	0.3168	0.5481	-1.4449	-0.8675	0.4214	-1.4482	-0.1371
1	64	2	0.8625	0.7657	-1.0618	0.0141	-0.2377	-0.7267	2.4769	2.0347	3.5225	7.1924	6.6157	3.9804	2.7997	4.5671	2.8107	1.6361	1.339	0.1232	0.7622	0.7245	-1.5757
1	65	3	0.883	-0.6433	-0.5858	3.4231	4.8318	4.7734	3.1507	4.5391	0.1892	0.6788	1.479	1.9195	0.6819	2.284	4.362	3.8396	2.1519	1.8208	1.6106	1.117	1.317
1	66	1	-0.3926	-0.4276	-1.0641	0.8918	-1.9614	1.3833	0.9181	0.9374	1.2772	1.2926	4.3145	3.4059	4.1568	5.4066	5.1162	2.0784	2.9209	2.0678	-0.0169	1.1181	-0.4042
1	67	1	0.3266	2.066	1.2683	-0.4706	-2.1376	0.3216	0.8963	2.0251	0.0455	2.9644	5.4433	3.1565	4.946	3.8103	4.5771	2.7094	1.7312	1.7608	0.7542	1.6885	-0.07
1	68	1	0.5313	-1.2991	0.7912	-0.4748	0.4552	1.5868	-1.0139	0.8303	0.5978	0.148	2.7974	4.3499	3.4458	4.0752	7.2719	4.3973	5.2985	2.7019	1.306	2.4783	2.4148
